,serial_number,uuid,organization_id,doorway_id,doorway_name,sensor_type,kind,hardware_model,is_virtual,status,last_heartbeat,current_disposition,network_addresses,firmware_version,created_at,updated_at,latest_config_change.id,latest_config_change.current_state,latest_config_change.config_version,latest_config_change.set_config_command_id,latest_config_change.completed_at,latest_config_change.created_at,latest_config_change.updated_at
37,A1EFN017,,org_940597231667381009,drw_964273723693597045,Travis: Entry 9.10: Einstein Pod,s5,entry,s5b,False,online,2022-01-26T17:41:16.002Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ae:86:3e', 'family': 'ipv4', 'address': '192.168.0.110'}, {'if': 'eth0', 'mac': '88:3f:4a:ae:86:3e', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feae:863e%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.484Z,2022-01-26T17:41:16.024Z,scg_981312234472866379,COMPLETE,2,cmd_981312234472866380,2021-10-04T21:46:17.969672,2021-10-04T21:44:28.606000,2021-10-04T21:46:17.968000
38,A1EFN019,,org_940597231667381009,drw_966112412195356786,Travis: Entry 20.7: Freight Elevator 2007,s5,entry,s5b,False,online,2022-01-26T17:41:08.698Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:1c:36', 'family': 'ipv4', 'address': '192.168.0.65'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:1c:36', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:1c36%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.468Z,2022-01-26T17:41:08.731Z,scg_965048350158094985,COMPLETE,1,cmd_965048350158094986,2021-09-16T22:32:42.888607,2021-08-21T00:37:37.472000,2021-09-16T22:32:42.890000
39,A1EFN022,,org_940597231667381009,drw_966106510704771754,Travis: Entry 18.7: Freight elevator,s5,entry,s5b,False,online,2022-01-26T17:40:26.717Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:cd:50', 'family': 'ipv4', 'address': '192.168.0.244'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:cd:50', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:cd50%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.300Z,2022-01-26T17:40:26.631Z,scg_965048350158094937,COMPLETE,1,cmd_965048350158094938,2021-10-22T03:23:37.166654,2021-08-21T00:37:37.304000,2021-10-22T03:23:37.170000
40,A1EFN023,,org_940597231667381009,drw_966107966086316879,Travis: Entry Stairwell 18 to 19,s5,entry,s5b,False,online,2022-01-26T17:40:29.161Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:ee:46', 'family': 'ipv4', 'address': '192.168.0.129'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:ee:46', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:ee46%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.345Z,2022-01-26T17:40:29.228Z,scg_995038621641736814,COMPLETE,2,cmd_995038621641736815,2021-11-11T18:49:27.174998,2021-11-11T18:48:14.335000,2021-11-11T18:49:27.174000
41,A1EFN024,,org_940597231667381009,drw_966111997026369640,Travis: Entry 20.5: Corridor 2017,s5,entry,s5b,False,online,2022-01-26T17:40:59.738Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:83:c8:ec', 'family': 'ipv4', 'address': '192.168.0.56'}, {'if': 'eth0', 'mac': '88:3f:4a:83:c8:ec', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe83:c8ec%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.458Z,2022-01-26T17:40:59.756Z,scg_965048350158094982,COMPLETE,1,cmd_965048350158094983,2021-09-16T22:32:00.475895,2021-08-21T00:37:37.462000,2021-09-16T22:32:00.475000
42,A1EFN025,,org_940597231667381009,drw_966110503636042652,Travis: Entry 19.10: Pod,s5,entry,s5b,False,online,2022-01-26T17:40:54.193Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:17:6c', 'family': 'ipv4', 'address': '192.168.0.231'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:17:6c', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:176c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.416Z,2022-01-26T17:40:54.200Z,scg_965048350158094970,COMPLETE,1,cmd_965048350158094971,2021-10-22T02:48:51.631702,2021-08-21T00:37:37.420000,2021-10-22T02:48:51.633000
43,A1EFN026,,org_940597231667381009,drw_966091153894015669,Travis: Entry 14.7: Freight Elevator,s5,entry,s5b,False,online,2022-01-26T17:41:07.013Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:d2:9a', 'family': 'ipv4', 'address': '192.168.0.65'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:d2:9a', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:d29a%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.952Z,2022-01-26T17:41:07.021Z,scg_965048350158094847,COMPLETE,1,cmd_965048350158094848,2021-09-30T15:23:04.625367,2021-08-21T00:37:36.956000,2021-09-30T15:23:04.626000
44,A1EFN027,,org_940597231667381009,drw_966113412083875989,Travis: Entry 20.11: Quiet Box by office 2026,s5,entry,s5b,False,online,2022-01-26T17:40:35.352Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:d2:9c', 'family': 'ipv4', 'address': '192.168.0.67'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:d2:9c', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:d29c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.499Z,2022-01-26T17:40:35.361Z,scg_965048350158094994,COMPLETE,1,cmd_965048350158094995,2021-09-16T22:31:38.810690,2021-08-21T00:37:37.504000,2021-09-16T22:31:38.809000
45,A1EFN028,,org_940597231667381009,drw_966106210400993947,Travis: Entry 18.5: Elevator Lobby,s5,entry,s5b,False,online,2022-01-26T17:41:23.011Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:83:c8:f6', 'family': 'ipv4', 'address': '192.168.0.66'}, {'if': 'eth0', 'mac': '88:3f:4a:83:c8:f6', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe83:c8f6%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.290Z,2022-01-26T17:41:23.016Z,scg_965048350158094934,COMPLETE,1,cmd_965048350158094935,2021-09-28T16:59:32.686123,2021-08-21T00:37:37.294000,2021-09-28T16:59:32.687000
46,A1EFN029,,org_940597231667381009,drw_966091520195166927,Travis: Entry 14.9: Men’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:41:08.948Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:83:c8:f2', 'family': 'ipv4', 'address': '192.168.0.63'}, {'if': 'eth0', 'mac': '88:3f:4a:83:c8:f2', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe83:c8f2%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.962Z,2022-01-26T17:41:08.858Z,scg_965048350158094850,COMPLETE,1,cmd_965048350158094851,2021-10-21T02:58:12.725651,2021-08-21T00:37:36.966000,2021-10-21T02:58:12.777000
47,A1EFN035,,org_940597231667381009,drw_966090732605538979,Travis: Entry 14.5: Elevator lobby,s5,entry,s5b,False,online,2022-01-26T17:41:01.193Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:cd:64', 'family': 'ipv4', 'address': '192.168.0.15'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:cd:64', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:cd64%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.942Z,2022-01-26T17:41:01.206Z,scg_965048350158094844,COMPLETE,1,cmd_965048350158094845,2021-09-30T15:25:56.293980,2021-08-21T00:37:36.946000,2021-09-30T15:25:56.292000
48,A1EFN038,,org_940597231667381009,drw_966108760751735652,Travis: Entry 19.2: Unisex Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:52.369Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:cd:7e', 'family': 'ipv4', 'address': '192.168.0.41'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:cd:7e', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:cd7e%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.366Z,2022-01-26T17:40:52.387Z,scg_965048350158094955,COMPLETE,1,cmd_965048350158094956,2022-01-24T11:27:11.442804,2021-08-21T00:37:37.370000,2022-01-24T11:27:11.442000
49,A1EFN039,,org_940597231667381009,drw_964272325283283149,Travis: Entry 9.1: Women’s Restroom 902,s5,entry,s5b,False,online,2022-01-26T17:40:41.577Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:66', 'family': 'ipv4', 'address': '192.168.0.52'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:66', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0f:f566%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.416Z,2022-01-26T17:40:41.588Z,scg_965048350158094709,COMPLETE,1,cmd_965048350158094710,2021-09-29T15:19:02.660865,2021-08-21T00:37:36.420000,2021-09-29T15:19:02.660000
50,A1EFN042,,org_940597231667381009,drw_966113144613109898,Travis: Entry 20.10:Namaste Pod,s5,entry,s5b,False,online,2022-01-26T17:40:51.809Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:69:ef:f0', 'family': 'ipv4', 'address': '192.168.0.168'}, {'if': 'eth0', 'mac': '88:3f:4a:69:ef:f0', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe69:eff0%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.489Z,2022-01-26T17:40:51.725Z,scg_965048350158094991,COMPLETE,1,cmd_965048350158094992,2021-10-22T02:25:12.817226,2021-08-21T00:37:37.493000,2021-10-22T02:25:12.820000
51,A1EFR001,,org_940597231667381009,drw_964272643656122679,Travis: Entry 9.2: Unisex Restroom 902,s5,entry,s5b,False,online,2022-01-26T17:41:01.936Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:e9:4a', 'family': 'ipv4', 'address': '192.168.0.137'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:e9:4a', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:e94a%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.427Z,2022-01-26T17:41:01.950Z,scg_965048350158094712,COMPLETE,1,cmd_965048350158094713,2021-09-29T15:17:33.601103,2021-08-21T00:37:36.431000,2021-09-29T15:17:33.598000
52,A1EFR002,,org_940597231667381009,drw_964273825522909562,Travis: Entry 9.11: Carver Pod,s5,entry,s5b,False,online,2022-01-26T17:40:55.283Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:d1:e0', 'family': 'ipv4', 'address': '192.168.0.14'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:d1:e0', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:d1e0%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.494Z,2022-01-26T17:40:55.352Z,scg_965048350158094730,COMPLETE,1,cmd_965048350158094731,2021-09-29T15:19:03.577360,2021-08-21T00:37:36.500000,2021-09-29T15:19:03.576000
53,A1EFR003,,org_940597231667381009,drw_966106868374045365,Travis: Entry 18.9: Men’s Restroom,s5,entry,s5b,False,error,2022-01-24T11:48:17.294Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:d2:8a', 'family': 'ipv4', 'address': '192.168.0.51'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:d2:8a', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:d28a%eth0'}]",6753-1042c86-stable-ithaca-s5_1g-release,2021-08-21T00:37:37.311Z,2022-01-24T17:11:15.999Z,scg_965048350158094940,COMMAND_RECEIVED,1,cmd_965048350158094941,,2021-08-21T00:37:37.315000,2022-01-24T11:48:20.073000
54,A1EFR009,,org_940597231667381009,drw_966111284347011151,Travis: Entry 20.2: Unisex Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:56.624Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:f0:ae', 'family': 'ipv4', 'address': '192.168.0.199'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:f0:ae', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:f0ae%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.437Z,2022-01-26T17:40:56.631Z,scg_965048350158094976,COMPLETE,1,cmd_965048350158094977,2021-09-16T22:32:17.519451,2021-08-21T00:37:37.441000,2021-09-16T22:32:17.521000
55,A1EFR010,,org_940597231667381009,drw_966107192392418019,Travis: Entry 18.10: Pod 1,s5,entry,s5b,False,online,2022-01-26T17:41:00.272Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6e:2c:82', 'family': 'ipv4', 'address': '192.168.0.50'}, {'if': 'eth0', 'mac': '88:3f:4a:6e:2c:82', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6e:2c82%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.321Z,2022-01-26T17:41:00.279Z,scg_965048350158094943,COMPLETE,1,cmd_965048350158094944,2021-09-30T08:30:44.011332,2021-08-21T00:37:37.325000,2021-09-30T08:30:44.011000
56,A1EFR011,,org_940597231667381009,drw_966105808246932111,Travis: Entry 18.2: Unisex Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:29.452Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:00:d2', 'family': 'ipv4', 'address': '192.168.0.73'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:00:d2', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:d2%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:37.269Z,2022-01-26T17:40:29.513Z,scg_965048350158094928,COMPLETE,1,cmd_965048350158094929,2021-10-01T01:31:06.851554,2021-08-21T00:37:37.273000,2021-10-01T01:31:06.853000
57,A1EFR024,,org_940597231667381009,drw_964272926620647781,Travis: Entry 9.3 : Elevator Lobby 900,s5,entry,s5b,False,online,2022-01-26T17:40:36.754Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:4c:82', 'family': 'ipv4', 'address': '192.168.0.223'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:4c:82', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:4c82%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.437Z,2022-01-26T17:40:36.761Z,scg_965048350158094715,COMPLETE,1,cmd_965048350158094716,2021-09-29T15:19:08.791706,2021-08-21T00:37:36.441000,2021-09-29T15:19:08.791000
58,A1EFS013,,org_940597231667381009,drw_964576019627377506,Travis: Entry 10.7: Freight Elevator,s5,entry,s5b,False,online,2022-01-26T17:40:33.005Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0e:e4:52', 'family': 'ipv4', 'address': '192.168.0.186'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0e:e4:52', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0e:e452%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.554Z,2022-01-26T17:40:33.010Z,scg_965048350158094745,COMPLETE,1,cmd_965048350158094746,2021-09-29T15:36:44.028965,2021-08-21T00:37:36.558000,2021-09-29T15:36:44.029000
59,A1EFS014,,org_940597231667381009,drw_966071082303881327,Travis: Entry 11.1: Women’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:57.491Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6a:56:be', 'family': 'ipv4', 'address': '192.168.0.97'}, {'if': 'eth0', 'mac': '88:3f:4a:6a:56:be', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6a:56be%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.594Z,2022-01-26T17:40:57.502Z,scg_965048350158094757,COMPLETE,1,cmd_965048350158094758,2021-09-29T15:40:02.620204,2021-08-21T00:37:36.599000,2021-09-29T15:40:02.628000
60,A1EFS015,,org_940597231667381009,drw_964575650448933713,Travis: Entry 10.10: Metro Pod,s5,entry,s5b,False,online,2022-01-26T17:40:47.808Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:77:36:72', 'family': 'ipv4', 'address': '192.168.0.61'}, {'if': 'eth0', 'mac': '88:3f:4a:77:36:72', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe77:3672%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.574Z,2022-01-26T17:40:47.818Z,scg_965048350158094751,COMPLETE,1,cmd_965048350158094752,2021-09-29T15:36:17.404240,2021-08-21T00:37:36.578000,2021-09-29T15:36:17.403000
61,A1EFS016,,org_940597231667381009,drw_964575872155648860,Travis: Entry 10.5: Elevator Lobby,s5,entry,s5b,False,online,2022-01-26T17:40:26.248Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:16', 'family': 'ipv4', 'address': '192.168.0.221'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:16', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0f:f516%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.544Z,2022-01-26T17:40:26.255Z,scg_981319037919166507,COMPLETE,5,cmd_981319037919166508,2021-10-04T22:13:26.213839,2021-10-04T22:11:30.677000,2021-10-04T22:13:26.217000
62,A1EFS017,,org_940597231667381009,drw_964576130138899304,Travis: Entry 10.11: Allen Pod,s5,entry,s5b,False,online,2022-01-26T17:41:03.448Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ae:07:88', 'family': 'ipv4', 'address': '192.168.0.153'}, {'if': 'eth0', 'mac': '88:3f:4a:ae:07:88', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feae:788%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.584Z,2022-01-26T17:41:03.453Z,scg_965048350158094754,COMPLETE,1,cmd_965048350158094755,2021-09-29T15:36:22.610055,2021-08-21T00:37:36.588000,2021-09-29T15:36:22.609000
63,A1EFS018,,org_940597231667381009,drw_966080655119090594,Travis: Entry 11.7: Freight Elevator,s5,entry,s5b,False,online,2022-01-26T17:41:03.628Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:34', 'family': 'ipv4', 'address': '192.168.0.251'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0f:f5:34', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0f:f534%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.641Z,2022-01-26T17:41:03.541Z,scg_965048350158094769,COMPLETE,1,cmd_965048350158094770,2021-09-29T15:41:22.566182,2021-08-21T00:37:36.645000,2021-09-29T15:41:22.565000
64,A1EFS019,,org_940597231667381009,drw_964575033747833669,Travis: Entry 10.3: Near Elevator Lobby,s5,entry,s5b,False,online,2022-01-26T17:40:36.446Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ad:3c:6a', 'family': 'ipv4', 'address': '192.168.0.149'}, {'if': 'eth0', 'mac': '88:3f:4a:ad:3c:6a', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fead:3c6a%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.528Z,2022-01-26T17:40:36.460Z,scg_965048350158094739,COMPLETE,1,cmd_965048350158094740,2021-10-22T03:39:55.628926,2021-08-21T00:37:36.536000,2021-10-22T03:39:55.628000
65,A1EFS020,,org_940597231667381009,drw_966071566112653434,Travis: Entry 11.2: Unisex Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:56.349Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6a:12:7c', 'family': 'ipv4', 'address': '192.168.0.134'}, {'if': 'eth0', 'mac': '88:3f:4a:6a:12:7c', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6a:127c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.607Z,2022-01-26T17:40:56.358Z,scg_965048350158094760,COMPLETE,1,cmd_965048350158094761,2021-09-29T15:41:20.671906,2021-08-21T00:37:36.612000,2021-09-29T15:41:20.671000
66,A1EFS021,,org_940597231667381009,drw_964574752104514358,Travis: Entry 10.2: Unisex Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:54.148Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:b3:e4', 'family': 'ipv4', 'address': '192.168.0.144'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:b3:e4', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:b3e4%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.518Z,2022-01-26T17:40:54.155Z,scg_965048350158094736,COMPLETE,1,cmd_965048350158094737,2021-09-29T15:36:19.989334,2021-08-21T00:37:36.522000,2021-09-29T15:36:19.988000
67,A1EFS022,,org_940597231667381009,drw_964575423469978446,Travis: Entry 10.9: Men’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:41:24.237Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6f:54:6c', 'family': 'ipv4', 'address': '192.168.0.208'}, {'if': 'eth0', 'mac': '88:3f:4a:6f:54:6c', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6f:546c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.564Z,2022-01-26T17:41:24.245Z,scg_965048350158094748,COMPLETE,1,cmd_965048350158094749,2021-09-29T15:35:40.241218,2021-08-21T00:37:36.568000,2021-09-29T15:35:40.241000
68,A1EFS023,,org_940597231667381009,drw_966080222501798798,Travis: Entry 11.5: Elevator Lobby,s5,entry,s5b,False,online,2022-01-26T17:40:25.890Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0e:8f:4e', 'family': 'ipv4', 'address': '192.168.0.124'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0e:8f:4e', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0e:8f4e%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.631Z,2022-01-26T17:40:25.898Z,scg_981301009139630850,COMPLETE,2,cmd_981301009139630851,2021-10-04T21:01:24.308733,2021-10-04T20:59:52.282000,2021-10-04T21:01:24.309000
69,A1EFS024,,org_940597231667381009,drw_966081057629667375,Travis: Entry 11.9: Men’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:31.529Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:78:3e:da', 'family': 'ipv4', 'address': '192.168.0.248'}, {'if': 'eth0', 'mac': '88:3f:4a:78:3e:da', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe78:3eda%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.651Z,2022-01-26T17:40:31.547Z,scg_965048350158094772,COMPLETE,1,cmd_965048350158094773,2021-09-29T15:40:32.913263,2021-08-21T00:37:36.655000,2021-09-29T15:40:32.921000
70,A1EFS025,,org_940597231667381009,drw_966086723098378614,Travis: Entry 11.3: Elevator Lobby,s5,entry,s5b,False,online,2022-01-26T17:40:52.293Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6e:a9:da', 'family': 'ipv4', 'address': '192.168.0.193'}, {'if': 'eth0', 'mac': '88:3f:4a:6e:a9:da', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6e:a9da%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.619Z,2022-01-26T17:40:52.306Z,scg_965048350158094763,COMPLETE,1,cmd_965048350158094764,2021-09-29T15:39:45.585930,2021-08-21T00:37:36.625000,2021-09-29T15:39:45.586000
71,A1EFS026,,org_940597231667381009,drw_966081540096262204,Travis: Entry 11.10: Pod,s5,entry,s5b,False,online,2022-01-26T17:41:12.507Z,Unavailable,"[{'if': 'eth0', 'mac': 'f0:b5:d1:0b:b5:3c', 'family': 'ipv4', 'address': '192.168.0.78'}, {'if': 'eth0', 'mac': 'f0:b5:d1:0b:b5:3c', 'family': 'ipv6', 'address': 'fe80::f2b5:d1ff:fe0b:b53c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-08-21T00:37:36.661Z,2022-01-26T17:41:12.510Z,scg_965048350158094775,COMPLETE,1,cmd_965048350158094776,2021-09-29T15:40:19.282188,2021-08-21T00:37:36.666000,2021-09-29T15:40:19.282000
72,A1EFT019,,org_940597231667381009,drw_1007756703938118530,Park Ave: F8.1-NW Women’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:41:09.526Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:4b:a9:4c', 'family': 'ipv4', 'address': '192.168.0.120'}, {'if': 'eth0', 'mac': '88:3f:4a:4b:a9:4c', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe4b:a94c%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-11-30T20:58:15.097Z,2022-01-26T17:41:09.539Z,scg_1007765045590885020,COMPLETE,2,cmd_1007765045590885021,2022-01-19T19:52:45.813192,2021-12-16T21:38:31.181000,2022-01-19T19:52:45.813000
73,A1EFT027,,org_940597231667381009,drw_1007743308513935431,Park Ave: F6.1-NW Women’s Restroom,s5,entry,s5b,False,online,2022-01-26T17:40:35.864Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:b3:e6', 'family': 'ipv4', 'address': '192.168.0.146'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:b3:e6', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:b3e6%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-11-30T20:58:10.924Z,2022-01-26T17:40:35.877Z,scg_1007718726314754446,COMPLETE,2,cmd_1007718726314754447,2022-01-18T14:12:01.297928,2021-12-16T18:34:27.889000,2022-01-18T14:12:01.298000
74,A1EFT030,,org_940597231667381009,drw_1004861211927380362,Park Ave: F12.2,s5,entry,s5b,False,online,2022-01-26T17:40:39.289Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:ac:1c:20', 'family': 'ipv4', 'address': '192.168.0.49'}, {'if': 'eth0', 'mac': '88:3f:4a:ac:1c:20', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:feac:1c20%eth0'}]",10094-503b9bb-stable-jamestown-s5_1g-release,2021-11-30T20:58:11.763Z,2022-01-26T17:40:39.296Z,scg_1004888088423432751,COMPLETE,2,cmd_1004888088423432752,2021-12-15T15:11:11.163218,2021-12-08T23:06:31.175000,2021-12-15T15:11:11.156000
